ID,FULL_NAME,AGE,GENDER,COUNTRY,CREDIT_LIMIT,CUSTOMER_LIFETIME_VALUE
CUST_Jf0yYsGDu7,Mia Wilson,59,FEMALE,UNITED STATES,444,673
CUST_@eF6_jr0ZJ,Hugo Laurent,50,MALE,FRANCE,1131,51841
CUST_@lK8@5EtIz,Michael Taylor,50,MALE,UNITED STATES,3301,115541
CUST_FKr6@FyhLj,Santiago Gonzales,54,MALE,PERU,371,254
CUST_zLNzGrWVmC,Ana Torres,52,FEMALE,MEXICO,16754,176269
CUST_SfItEOfJqK,Miguel Pérez,44,MALE,PERU,4321,55629
CUST_9vO0vv13_i,Lucas Silva,42,MALE,BRAZIL,3093,3446
CUST_IIZYJgR5Mp,Henry Evans,44,MALE,UNITED KINGDOM,5003,159663
CUST_1L8rO@OfcN,Matilde Santos,42,FEMALE,PORTUGAL,2536,56160
CUST_tsZbcsMdtB,Valeria Martínez,44,FEMALE,SPAIN,2732,30059
CUST_z@ix_yF80O,Ana Oliveira,44,FEMALE,BRAZIL,2418,42383
CUST_VC@0s0_B6j,Lucas Souza,38,MALE,BRAZIL,1218,12510
CUST_Cmo_yLBRAw,José Sánchez,49,MALE,MEXICO,2520,78886
CUST_lgV9spvmsa,Nathan Moreau,48,MALE,FRANCE,837,36154
CUST_ui0p-lvdTk,Maria Souza,45,FEMALE,BRAZIL,5039,135238
CUST_91paJtiY0X,Grace Roberts,39,FEMALE,UNITED KINGDOM,662,1150
CUST_AkhLs2oXlu,María Ruiz,57,FEMALE,SPAIN,944,13875
CUST_odTRkmlt-Z,Emma Sánchez,38,FEMALE,SPAIN,4601,209321
CUST_pJtkgbwWHO,José Pérez,47,MALE,PERU,7733,26442
CUST_A3zLbbPcHF,Daniela López,52,FEMALE,PERU,867,23627
CUST_lMmkB1uTpY,Tomás Muñoz,37,MALE,CHILE,3263,144871
CUST_QSrAbYXa7Q,Max Weber,45,MALE,GERMANY,3505,57177
CUST_Ni62kMj0Qo,Lucas Souza,51,MALE,BRAZIL,2346,42003
CUST_bDueaKgj_x,Emma Johnson,57,FEMALE,UNITED STATES,1082,51297
CUST_5BW1ONBKyP,Lotte de Vries,47,FEMALE,NETHERLANDS,375,7269
CUST_lBxK4X8_Fk,Mila Visser,46,FEMALE,NETHERLANDS,4218,134879
CUST_k8Us_2TRjp,Charlotte Miller,26,FEMALE,UNITED STATES,1493,24745
CUST_MfnE4@e-Xf,Rafael Costa,42,MALE,BRAZIL,3813,5633
CUST_sqbvC0r25D,Florencia Martínez,38,FEMALE,ARGENTINA,1625,30520
CUST_HnVRRloibo,Sophia Miller,51,FEMALE,UNITED STATES,1631,64211
CUST_relQ0WnRsV,Matthew Johnson,29,MALE,UNITED STATES,3287,72389
CUST_uInwIRgwtB,Fernanda López,58,FEMALE,MEXICO,3427,86062
CUST_VMkxQc4qId,Adam Laurent,31,MALE,FRANCE,649,8656
CUST_8RCuWAKe_@,Sophie de Jong,35,FEMALE,NETHERLANDS,1897,25468
CUST_vCAax2_f5@,Felipe Souza,63,MALE,BRAZIL,1903,66449
CUST_y1c2dTiysF,Felix Fischer,50,MALE,GERMANY,6949,275885
CUST_t9B6PGNzvJ,María González,36,FEMALE,COLOMBIA,1885,64379
CUST_8tZ6iHylgv,Lina Petit,39,FEMALE,FRANCE,257,2666
CUST_kErg@9qq9e,Chloe Martin,54,FEMALE,CANADA,2393,25673
CUST_E2ARN-Sl2q,Julia Lima,37,FEMALE,BRAZIL,902,12500
CUST_zmH5zs7dL@,Matthew Anderson,20,MALE,UNITED STATES,1404,22029
CUST_eiUFuQwNZT,Matheus Lima,52,MALE,BRAZIL,1377,44460
CUST_bY@JSFiun3,Matthew Moore,61,MALE,UNITED STATES,2354,84347
CUST_pGeZAZsC1r,María Sánchez,35,FEMALE,MEXICO,1680,46617
CUST_Y7Q6Qga9Yh,Alejandro López,55,MALE,SPAIN,5786,271015
CUST_MAmi68HyNe,Valentina Soto,39,FEMALE,CHILE,815,4044
CUST_nZSXFFyym4,Tess Meijer,49,FEMALE,NETHERLANDS,791,37872
CUST_WCJl0bmS0J,Adam Petit,54,MALE,FRANCE,871,8009
CUST_-QDSO3Jmp5,Sara van den Berg,45,NON-BINARY,NETHERLANDS,460,10633
CUST_wU@mlyaVc6,Santiago Pérez,34,MALE,MEXICO,12297,368605
CUST_cNZoUGjOo3,Lea Fischer,41,FEMALE,GERMANY,595,13898
CUST_fn7r_xO_ac,Camila Pérez,36,FEMALE,MEXICO,947,30652
CUST_UXtQwt3w6S,Lucas Martínez,45,MALE,SPAIN,1072,23525
CUST_zD0QN2OSFO,Ava Smith,42,FEMALE,CANADA,5119,93821
CUST_lf@WzWSrVP,Jorge Ramírez,52,MALE,MEXICO,9343,27854
CUST_nsWqBBn-Ly,Sofía Ramírez,58,FEMALE,MEXICO,2781,76656
CUST_Tml9D0mdlX,Joseph Brown,46,MALE,UNITED STATES,1576,70383
CUST_UyTiN-70_f,Grace Thomas,52,FEMALE,UNITED KINGDOM,845,30951
CUST_4HzIfVPnGW,Daniela Torres,55,FEMALE,MEXICO,3152,147447
CUST_0EnRoWkVQD,Isla Smith,40,FEMALE,UNITED KINGDOM,484,9827
CUST_KcX4Vd-sSK,Ana Lima,57,FEMALE,BRAZIL,1058,17495
CUST_zq49KddoHr,Eva van Dijk,56,FEMALE,NETHERLANDS,1265,51382
CUST_Ew6r9S7GmV,Sofía López,51,FEMALE,MEXICO,1607,47486
CUST_H9t4qrKuC_,Santiago Pérez,48,MALE,CHILE,1305,55619
CUST_bIvHXzO93_,Laura Schneider,53,FEMALE,GERMANY,4447,139661
CUST_6_5F3jw1Gw,Poppy Roberts,40,FEMALE,UNITED KINGDOM,3091,78718
CUST__kh5ZwXaue,Amelia Jones,63,FEMALE,UNITED KINGDOM,3297,55434
CUST_-nwdG5QEI3,Pedro Lima,45,MALE,BRAZIL,1827,6120
CUST_-vGepcv8S3,José Huamán,49,MALE,PERU,4020,70002
CUST_WQeQwIT1Cb,Camila Costa,39,FEMALE,BRAZIL,2152,107276
CUST_mHg4cltwE-,Sofía Sánchez,42,FEMALE,SPAIN,718,2743
CUST_Oed5Ea903E,Laura Fischer,44,FEMALE,GERMANY,5063,30464
CUST_THpWifApqn,Harper Brown,41,FEMALE,UNITED STATES,1581,74066
CUST_CqQfcnaa9f,Santiago Morales,52,MALE,CHILE,3266,20312
CUST_WRimNgB@tn,Lea Müller,55,FEMALE,GERMANY,735,2755
CUST_ZmbULA7xJe,Álvaro Gómez,48,MALE,SPAIN,1230,10092
CUST_QRksbv@VtI,Julia Romero,31,FEMALE,ARGENTINA,5272,222414
CUST_2PydPbtQf8,Agustina Torres,51,FEMALE,ARGENTINA,2468,12859
CUST_uigA5X5plq,Hugo Thomas,43,MALE,FRANCE,4767,166140
CUST_jZ2Bw-wYoe,Pedro Alves,58,MALE,BRAZIL,2988,147182
CUST_s0KHDBh7n-,Andrew Smith,59,MALE,UNITED STATES,4353,197359
CUST_9ZydUMlHOX,Lucía Pérez,38,FEMALE,ARGENTINA,2577,112207
CUST_kMqsT9j1KX,Santiago Rodríguez,44,MALE,ARGENTINA,1176,25699
CUST_no4vj6a3ji,Marie Fischer,46,FEMALE,GERMANY,2934,60686
CUST_OOo4t7mCnw,João Lima,41,MALE,BRAZIL,1267,12476
CUST_3F@M2sVVqv,Louise Durand,60,FEMALE,FRANCE,20442,932566
CUST_B7yuyDcK3t,Matheus Santos,60,MALE,BRAZIL,4312,107265
CUST_mq05rg2-ii,Carlos Ramírez,49,MALE,MEXICO,2759,70874
CUST_W76yJwP5lG,Fernanda Flores,33,FEMALE,MEXICO,2685,27556
CUST_QuLu5umruC,Mason Taylor,51,MALE,CANADA,462,5867
CUST_V2YKf0InLC,Sofía Rodríguez,65,FEMALE,COLOMBIA,2324,28859
CUST_hwFPJCXOUP,Ava Thomas,47,FEMALE,UNITED STATES,933,22353
CUST_YY4OzOF8kj,Mia Müller,45,FEMALE,GERMANY,1278,53525
CUST_f4i-n8kcHP,Carla López,46,FEMALE,SPAIN,3101,141724
CUST_3BhZ-Pc2Pa,María Torres,61,FEMALE,MEXICO,5782,173216
CUST_oqf51PEWMB,Laura Hernández,48,FEMALE,COLOMBIA,843,32358
CUST_Hp1JB-T8lS,Agustín Sepúlveda,31,MALE,CHILE,491,10400
CUST_q-kyZdh6Az,Gabriela Ferreira,37,FEMALE,PORTUGAL,2925,3611
CUST_0JsQVOvr_M,Fernanda Oliveira,29,FEMALE,BRAZIL,1286,22540
CUST_BR8y26SOCZ,Luciana Hernández,38,FEMALE,COLOMBIA,932,42161
CUST_c_6lN5U3ks,Carlos Rodríguez,54,MALE,COLOMBIA,807,35926
CUST_ycNlGtOf1P,Mariana Souza,60,FEMALE,BRAZIL,381,9808
CUST_RUTsG2L@5j,João Fernandes,41,MALE,PORTUGAL,3843,24332
CUST_D_AbIWuhKC,Andrea Sánchez,34,FEMALE,MEXICO,1816,6323
CUST_lyVYvRAj-p,Matheus Ferreira,43,MALE,BRAZIL,2215,45267
CUST_E@BPGvtWBu,Lucas Pereira,45,MALE,BRAZIL,4269,8749
CUST_WDCtjpQp1P,Gabriela González,46,FEMALE,COLOMBIA,1570,23196
CUST_8_Jw-ydQbK,Benjamin Anderson,36,MALE,CANADA,3375,157546
CUST_q9xI4UXaB2,Carlos López,49,MALE,MEXICO,1052,38737
CUST_ij1o@iaNe5,Emma Johnson,41,FEMALE,UNITED STATES,256,6075
CUST__hp19SPhfs,Inês Ferreira,55,FEMALE,PORTUGAL,546,12334
CUST_vI_qdIxxOx,Beatriz Costa,59,FEMALE,BRAZIL,2629,29579
CUST_iSbMTrpJzF,Inès Dubois,41,FEMALE,FRANCE,421,12859
CUST_uRlAwoq7GS,Sophie Thomas,45,FEMALE,UNITED KINGDOM,670,10280
CUST_4-0cSlFLUL,Louise Martin,44,FEMALE,FRANCE,6649,41653
CUST_pzMZ2Sh8-h,Felipe Souza,44,MALE,BRAZIL,809,13990
CUST_1wBsHJ7@CL,Lucía Ruiz,28,FEMALE,SPAIN,1579,7153
CUST_i1zNVtXfGh,María Torres,33,FEMALE,PERU,417,463
CUST_PM4Utzp5ss,Gabriel Ferreira,47,MALE,BRAZIL,3180,60882
CUST_hIvTfqprIK,Andrea Torres,54,FEMALE,MEXICO,4836,175449
CUST_fPbyKvocII,Leon Wagner,31,MALE,GERMANY,2122,1596
CUST_nt2db-qBzN,Lina Martin,42,FEMALE,FRANCE,1687,50702
CUST_SqQZD53GWL,Ava Moore,43,FEMALE,UNITED STATES,1847,35284
CUST_k-_QZYr8E3,Clara Gonzales,45,FEMALE,PERU,2832,42187
CUST_3KupSgeRXE,Agustina Rodríguez,55,FEMALE,ARGENTINA,3933,123563
CUST_PW1@vQjkcu,Mateo Torres,44,MALE,COLOMBIA,1016,45437
CUST_q77ezzvrD4,Luca Russo,48,MALE,ITALY,2354,48996
CUST_AQd2fXnkE3,Lucas MacDonald,33,MALE,CANADA,3203,55215
CUST_4@0raPDLPO,Anthony Taylor,55,MALE,UNITED STATES,1515,55381
CUST_tfd_f8LaRd,Robert Brown,35,MALE,UNITED STATES,1193,48825
CUST_q1npzVa9@r,Lucía Fernández,42,FEMALE,ARGENTINA,717,21676
CUST_WUX6YHEZxP,Bruno Lima,55,MALE,BRAZIL,2197,40948
CUST_TF1GTy_v1n,Julia Martínez,47,FEMALE,SPAIN,10730,400990
CUST_fS8vRYMhEJ,María Moreno,75,FEMALE,SPAIN,3260,56678
CUST_b8gjWek2ce,Harry Wilson,36,MALE,UNITED KINGDOM,1956,9665
CUST_q82@pTiYpZ,Lucas Rodrigues,68,MALE,BRAZIL,1069,18318
CUST_tykFAq_5Ie,Diogo Costa,48,MALE,PORTUGAL,9005,330027
CUST_BFeCn1@@pO,Joseph Thomas,51,MALE,UNITED STATES,7037,97192
CUST_2X-yf6jH98,Felix Fischer,39,MALE,GERMANY,860,30915
CUST_FP@Z03RftQ,Francesco Esposito,40,MALE,ITALY,2654,15660
CUST_z9AS9lyqTZ,Leon Meyer,35,MALE,GERMANY,1654,34864
CUST_d6Y1OwjQIo,Leon Hoffmann,54,MALE,GERMANY,7310,317657
CUST_8-qB09@PbS,Alice Bernard,45,FEMALE,FRANCE,1427,6776
CUST_-kIwry_c0K,Julia Oliveira,40,FEMALE,BRAZIL,11654,153134
CUST_EsOy4TC6da,Diego Santos,54,MALE,BRAZIL,1599,77873
CUST_WUMewwOs3P,Martina Torres,40,FEMALE,ARGENTINA,1123,40324
CUST_tkHLh54BPI,Ana Martínez,37,FEMALE,MEXICO,1325,33833
CUST_IXe9fFSnv2,Manon Dubois,37,FEMALE,FRANCE,3053,136879
CUST_NVxEaXedSS,Emma López,58,FEMALE,SPAIN,346,2641
CUST_qc4yrGw_8B,Tommaso Colombo,58,MALE,ITALY,367,4992
CUST_wl8kWVKc-X,Harper Thomas,38,FEMALE,UNITED STATES,1053,22063
CUST_XG6Q5@30hy,Liam Roy,34,MALE,CANADA,885,42291
CUST_0Q@ali_xS1,Manon Robert,35,FEMALE,FRANCE,11052,152718
CUST_w61jUzt2Hg,Sophie Visser,46,FEMALE,NETHERLANDS,664,14131
CUST_Lo2BFxreUz,Pedro Torres,56,MALE,PERU,1668,13634
CUST_Xn_2ReCx@z,Gabriela López,48,FEMALE,COLOMBIA,1134,18852
CUST_FrBkUNYjqG,Juan García,49,MALE,MEXICO,2689,3482
CUST_4QrQxhfFRH,Bruno Alves,46,MALE,BRAZIL,3774,52243
CUST_RBECkij2ME,Ethan Thomas,52,MALE,FRANCE,2933,96521
CUST_fT1cEjFcWx,Leonie Meyer,37,FEMALE,GERMANY,1368,43483
CUST_vbrw2Lw_3P,João Oliveira,52,MALE,BRAZIL,1905,11047
CUST_Znt1g7Ai4k,Camila Ferreira,49,FEMALE,BRAZIL,612,25452
CUST_88l7YVdzkU,Isabella Sánchez,54,FEMALE,COLOMBIA,2960,27454
CUST_tI90USS@pX,Diego Flores,47,MALE,MEXICO,2940,52883
CUST_QLqDNAhZYa,Ángel Flores,46,MALE,MEXICO,273,4969
CUST_o-9FcRPfRc,Andrew Brown,49,MALE,UNITED STATES,5987,167913
CUST_9ejJ9GaglS,Ana González,62,FEMALE,MEXICO,2719,27211
CUST_Eg0RyuJhfr,Matthew Wilson,36,MALE,UNITED STATES,502,7593
CUST_J2KYSjdhe9,Sophie Schmidt,45,FEMALE,GERMANY,292,7047
CUST_OAPsUw@Y4m,Camila Pereira,40,FEMALE,BRAZIL,2689,39117
CUST_JwaV7wJuJb,Samuel Rodríguez,51,MALE,COLOMBIA,2809,62460
CUST_-2SzWsgUqK,Laura Rodríguez,44,FEMALE,COLOMBIA,1788,65637
CUST_4RSAhVF35W,Guadalupe Hernández,53,FEMALE,MEXICO,1267,40034
CUST_XVX4Awyi4s,Arthur Petit,38,MALE,FRANCE,4103,107526
CUST_tNv51xZXMO,Lucas Meijer,45,MALE,NETHERLANDS,558,27765
CUST___1M4DiznG,Alice Richard,43,FEMALE,FRANCE,5141,157040
CUST_Z3pNHGvTQO,James Miller,54,MALE,UNITED STATES,2257,37514
CUST_VB-Zsc7WVK,Tommaso Ricci,40,MALE,ITALY,963,13388
CUST_QedHl3AkhI,Valeria Martínez,44,FEMALE,MEXICO,1387,65760
CUST_A1OHzHa65G,Sophie Meyer,56,FEMALE,GERMANY,358,13665
CUST_6MyQyCHM9g,Olivia Davis,48,FEMALE,UNITED STATES,1448,67317
CUST_WwTBuzivlk,Ava Wilson,33,FEMALE,UNITED KINGDOM,1581,49329
CUST_HzmttizQsl,Matías González,26,MALE,CHILE,992,37063
CUST_@3_B@DVVb-,Nathan Laurent,59,MALE,FRANCE,6403,19840
CUST_SEsvUDN5uQ,Mason Tremblay,63,MALE,CANADA,2088,10084
CUST_jOgfRr-cJp,Lina Schmidt,46,FEMALE,GERMANY,1704,66632
CUST_YWerYfSh3W,Gabriel Bernard,40,MALE,FRANCE,2344,67724
CUST_yBq2ffGiiU,Rafael Alves,56,MALE,BRAZIL,939,23720
CUST_HN7a0cVe4K,Emma Moreau,52,FEMALE,FRANCE,1394,21295
CUST_KWpOedRdx1,Nathan Laurent,36,MALE,FRANCE,3745,89228
CUST_3xqsP2LPnC,Giovanni Russo,38,MALE,ITALY,4550,105835
CUST_hIYhIAznLb,Larissa Costa,46,FEMALE,BRAZIL,8472,365874
CUST_oCDf@pgwGO,Martina Pérez,57,FEMALE,CHILE,741,33045
CUST_eLKC2SiVOk,Paul Wagner,40,MALE,GERMANY,1106,15099
CUST_qmt436gY7U,Daniel Taylor,52,MALE,UNITED STATES,191,4667
CUST_JzwDZ3kF3g,Emma Johnson,31,FEMALE,UNITED STATES,4808,132210
CUST_k@NUfyc_WF,Guilherme Silva,67,MALE,PORTUGAL,1313,6512
CUST_ANHa8jA2Kg,Finn Schneider,48,MALE,GERMANY,1630,53443
CUST_PyUbj@tO4X,Felix Becker,37,MALE,GERMANY,1122,7495
CUST_cEZSv7kkgg,Arthur Brown,44,MALE,UNITED KINGDOM,736,12297
CUST_Na7wNJc6YY,Joseph Brown,42,MALE,UNITED STATES,2910,132119
CUST_CwCxg4gOfJ,Beatriz Silva,56,FEMALE,BRAZIL,10012,364109
CUST_oT-N--6y8m,Lily Roy,21,NON-BINARY,CANADA,3614,146874
CUST_i06lW-tnJ_,Pablo Martínez,64,MALE,SPAIN,366,17465
CUST_l7ecMq4QM6,Hugo Bernard,37,MALE,FRANCE,1297,45982
CUST_j5YYovBO3C,Leon Meyer,52,MALE,GERMANY,5159,87567
CUST_HuolvGUUDz,Lucas Bernard,63,MALE,FRANCE,3002,89420
CUST_5dptayKZlI,Alessandro Esposito,54,MALE,ITALY,1174,43017
CUST_@JNBLe2aJ7,Juan García,43,MALE,COLOMBIA,3610,131132
CUST_ejYF-QpqsR,Nathan Martin,52,MALE,FRANCE,7416,117610
CUST_Y2WCO5@zoK,Alejandro Sánchez,47,MALE,MEXICO,1015,24430
CUST_HHeWsPqzos,Carlos Torres,29,MALE,MEXICO,867,7344
CUST_LXKICie2V9,Robert Taylor,38,MALE,UNITED STATES,1699,81039
CUST_WLM5YDjh_-,Gabriela Martins,48,FEMALE,PORTUGAL,4333,178605
CUST_20YgaXwpAc,Miguel Ramírez,60,MALE,MEXICO,335,2728
CUST_HJ8ArcECvc,Daan Jansen,41,MALE,NETHERLANDS,3760,61783
CUST_jgN8WcM1Ho,Jade Thomas,52,FEMALE,FRANCE,4222,181876
CUST_DXmfiSvpbm,Diego Sánchez,61,MALE,MEXICO,1907,1493
CUST_VoZnOGq5Ib,Laura Hoffmann,42,FEMALE,GERMANY,487,5851
CUST_nOsFwkK94O,Maria Santos,50,FEMALE,PORTUGAL,1682,21631
CUST_2o0A7mpu6g,Diego Sánchez,45,NON-BINARY,MEXICO,2453,102885
CUST_OZMJezhapU,Ava Davis,52,FEMALE,UNITED STATES,3562,18224
CUST_BOy3ViXqrg,Olivia Miller,45,FEMALE,UNITED STATES,4990,57553
CUST_Q99meEC23j,Benjamín Sánchez,46,MALE,ARGENTINA,3754,115692
CUST_fDr82Q40OP,Sophie Müller,45,FEMALE,GERMANY,2367,1827
CUST_Nm8zDYUhA8,María García,59,FEMALE,SPAIN,850,42345
CUST_8hFF5_nUQ8,Lukas Wagner,39,MALE,GERMANY,1861,23319
CUST_63G7e6FdVk,Pablo Gómez,49,MALE,SPAIN,1152,15959
CUST_-X9-cIvg3W,Daniel Brown,44,NON-BINARY,UNITED STATES,1377,65808
CUST_EGQx22iwqM,Juan Rodríguez,49,MALE,PERU,2595,35394
CUST_v15rGq@F1M,Juan Ramírez,39,MALE,COLOMBIA,1749,13526
CUST_MZ04VG57nV,Hannah Hoffmann,54,FEMALE,GERMANY,760,1488
CUST_ZzYDGTAXp8,Harry Williams,48,MALE,UNITED KINGDOM,1164,13545
CUST_d@x_O23PTB,Olivia Thomas,38,FEMALE,UNITED STATES,2190,74476
CUST_863LlidM1T,Noah Martin,52,MALE,FRANCE,270,11009
CUST_YvlDSAqB4C,Laura Schmidt,70,FEMALE,GERMANY,1266,57236
CUST_owCGe7x2MA,Javier Díaz,45,MALE,SPAIN,1272,31067
CUST_KrOXK7xmL0,Juan López,35,MALE,COLOMBIA,2644,3221
CUST_MqPKf6tL6D,Adrián Gómez,41,MALE,SPAIN,6176,147867
CUST_IPdAUgYaJ8,David Davis,44,MALE,UNITED STATES,1363,20316
CUST_0e6T5JCNRV,Francesca Romano,24,FEMALE,ITALY,537,25148
CUST_PwDzVkNueZ,Chloé Richard,40,FEMALE,FRANCE,3780,121695
CUST_DtDYSG9cm_,Joseph Anderson,33,MALE,UNITED STATES,2006,68041
CUST_mAU8rHq-io,Rodrigo Pereira,48,MALE,PORTUGAL,5425,171479
CUST_ZNQ9MyDJkz,Larissa Silva,47,FEMALE,BRAZIL,287,9858
CUST_5N8CyYfe21,Diego Díaz,50,MALE,CHILE,4300,128306
CUST_R4@1xlw9PZ,Paula Moreno,50,FEMALE,SPAIN,2236,52482
CUST_Ynm1YCLpKh,Paul Müller,42,MALE,GERMANY,10475,457597
CUST_zsvGaSqeir,Olivia Smith,54,FEMALE,UNITED STATES,2708,61704
CUST_Sxf2A_PDtt,Sophia Brown,47,FEMALE,UNITED STATES,2139,106319
CUST_9XmHGcivED,Sophie Davies,45,FEMALE,UNITED KINGDOM,3115,7138
CUST_Z5jx5t78rA,Ángel Torres,40,MALE,MEXICO,7391,360956
CUST_-O_YaSLaw8,Isla Davies,44,FEMALE,UNITED KINGDOM,2392,115492
CUST_LOsP_MTeUv,Finn Müller,55,MALE,GERMANY,1183,2650
CUST_m7FuJUgBwz,Valentina Sánchez,40,FEMALE,COLOMBIA,708,16050
CUST_B7c@jOzmoC,Paul Wagner,59,MALE,GERMANY,1324,11867
CUST_0VDbdPOZiA,Larissa Ferreira,49,NON-BINARY,BRAZIL,2241,104329
CUST_wIOlbhZ1yo,Louise Thomas,44,NON-BINARY,FRANCE,3198,120154
CUST_8fCZIvoKx8,Nathan Thomas,40,MALE,FRANCE,2595,40372
CUST_aMz-QIBGIL,Leon Schmidt,54,MALE,GERMANY,4132,110045
CUST_CwGVMC1c1n,Noah Taylor,38,MALE,CANADA,1531,18959
CUST_qvt1JlxbvP,Charlotte Brown,59,FEMALE,UNITED STATES,399,6237
CUST_ojEWFW38nl,Laura Müller,52,FEMALE,GERMANY,603,29507
CUST_ml@656by2q,Guadalupe Flores,48,FEMALE,MEXICO,6560,133154
CUST_Wsfx1Jy6VJ,Miguel Pereira,36,MALE,PORTUGAL,15636,83434
CUST_nL3JlMQsE4,Leonie Schmidt,28,FEMALE,GERMANY,2215,56461
CUST_hoPu0VqkzG,Rose Dubois,48,FEMALE,FRANCE,353,3744
CUST_zpDb8F98oK,Charlotte Davis,44,FEMALE,UNITED STATES,1504,70260
CUST_fBBUCABb_-,Lucas Durand,50,MALE,FRANCE,6593,56554
CUST_qLk7xKzfJ0,Rafael Souza,59,MALE,BRAZIL,1142,3571
CUST_KSkusPo8x5,Diego Martínez,32,MALE,MEXICO,1822,20210
CUST_4UbtanJC-o,Camila Santos,49,FEMALE,BRAZIL,2633,78744
CUST_-PXji-s81L,Sophie Becker,47,FEMALE,GERMANY,2503,60280
CUST_j@C1tfkzGT,Lucas Lima,32,MALE,BRAZIL,8115,170208
CUST_j-BP9Yv-id,Mia Miller,43,FEMALE,UNITED STATES,625,30949
CUST_1mgpq7MFLj,Sofía Torres,65,FEMALE,PERU,2657,67436
CUST_4iyac09qNR,Valeria Torres,61,FEMALE,PERU,4755,162669
CUST_81PRmlLB0W,Camila Rodríguez,47,FEMALE,PERU,11228,328862
CUST_C0NZzMmqei,Mariana Alves,42,FEMALE,BRAZIL,929,25055
CUST_DzV_MH@tto,Robert Anderson,42,MALE,UNITED STATES,15743,149200
CUST_JiTID0U9_u,Ángel García,38,MALE,MEXICO,25447,845234
CUST_mJ@@58GJ-u,Adrián Pérez,58,MALE,SPAIN,1247,12525
CUST_jRGujAltcC,Julia de Jong,31,FEMALE,NETHERLANDS,3580,167244
CUST_VNk7Y5g0eN,Nicolás Sánchez,50,MALE,ARGENTINA,2514,58612
CUST_rnFdYQrE1_,Beatriz Rodrigues,54,FEMALE,BRAZIL,656,9049
CUST_U8WRHg2PQR,Ana Rodrigues,38,FEMALE,BRAZIL,6409,273147
CUST_O@SRXXqTey,Gustavo Oliveira,34,MALE,BRAZIL,2144,78669
CUST_SnM0KiM3yF,Isabella Johnson,45,FEMALE,UNITED STATES,4476,87768
CUST_52yMlKP6SU,Carolina Fernandes,51,NON-BINARY,PORTUGAL,5984,230991
CUST_OW8jpu1fNS,Ava Anderson,48,FEMALE,UNITED STATES,2268,69840
CUST_Wtjrs56m8I,Sara de Vries,55,FEMALE,NETHERLANDS,1803,85588
CUST_EDyNeiEkma,Amanda Pereira,46,FEMALE,BRAZIL,693,10938
CUST_gNrnrDops@,Sophie Meijer,50,FEMALE,NETHERLANDS,1979,33366
CUST_99WyPWj0eH,Noor Meijer,61,FEMALE,NETHERLANDS,795,34620
CUST_JWc87wtjaZ,Giorgia Esposito,54,FEMALE,ITALY,848,13743
CUST_YxNYagvtSz,Olivia Taylor,50,FEMALE,CANADA,2132,23123
CUST__eB73oDS4_,Adam Laurent,45,MALE,FRANCE,14019,336716
CUST_hp5xeVvnQb,Rose Moreau,51,FEMALE,FRANCE,3034,86355
CUST_BqtA1fBjHz,Mateo Torres,41,MALE,ARGENTINA,836,33999
CUST_qhgkjqftAk,Martina González,34,FEMALE,CHILE,671,20994
CUST_pjX6gNhgTr,Laura Weber,49,FEMALE,GERMANY,1221,12495
CUST_wGRPhSofDq,Tess Meijer,47,FEMALE,NETHERLANDS,186,4295
CUST_n2DgSR@gHz,Noah Jansen,44,MALE,NETHERLANDS,3148,21640
CUST_DYBM7PeLrF,Camila Silva,34,FEMALE,BRAZIL,869,41144
CUST_glcofflTjZ,Laura Becker,44,FEMALE,GERMANY,2347,49201
CUST_CcGWmSaByF,Bruno Pereira,50,MALE,BRAZIL,4356,154990
CUST_j4GPi8-gY@,Santiago Rodríguez,40,MALE,COLOMBIA,1915,23551
CUST_QeVMNtuDWQ,María Flores,41,FEMALE,MEXICO,7166,92958
CUST__GXQACRQRL,Francesca Colombo,50,FEMALE,ITALY,1176,49626
CUST_hpaE0q_QZo,Noah Schmidt,60,MALE,GERMANY,774,33034
CUST_JrTCtKKZuI,Charlotte Anderson,45,FEMALE,CANADA,4427,71161
CUST_SPOWewHOmv,Daniela Martínez,43,FEMALE,MEXICO,1819,27394
CUST_iYWi@jIaQC,Valeria López,47,FEMALE,MEXICO,906,22819
CUST__cOyaUwBOd,Felipe Pereira,46,MALE,BRAZIL,3705,179166
CUST_FK8ioognvG,Sophie Brown,54,FEMALE,UNITED KINGDOM,3260,23544
CUST_Cf2DXhW5aD,Bram van den Berg,54,MALE,NETHERLANDS,1763,40281
CUST_OyDIYsZ9Jr,Jack Wilson,53,MALE,UNITED KINGDOM,1043,15911
CUST_t9qcaXGiWp,Tess van Dijk,46,FEMALE,NETHERLANDS,1969,47277
CUST_5tG0yT@sCi,Sophie Fischer,43,FEMALE,GERMANY,1656,7080
CUST_b1bLRC@IQC,Mariana Ferreira,47,FEMALE,BRAZIL,959,18505
CUST_tYEsXNaAmi,Lucas Pereira,61,MALE,BRAZIL,481,7633
CUST_MAC9Mc7lb4,Santiago Sánchez,53,MALE,ARGENTINA,7578,344876
CUST_PjjpH0dStq,José Huamán,45,MALE,PERU,1499,29858
CUST_6Yu6xmxl7w,Oliver Jones,55,MALE,UNITED KINGDOM,2560,20082
CUST_bLoVGMnodQ,John Davis,46,MALE,UNITED STATES,5990,50564
CUST_spA5c6oqrB,Bram Smit,48,NON-BINARY,NETHERLANDS,2357,45522
