ID,FIRST_NAME,LAST_NAME,AGE,GENDER,COUNTRY,CUSTOMER_SINCE,CREDIT_LIMIT,CUSTOMER_LIFETIME_VALUE
CUST_JruxQB773N,Martina,Martínez,42,Female,Spain,2021-11-04,3911,107497
CUST_m0uI4G-Fq4,María,Flores,54,Male,Mexico,2019-08-07,1314,39322
CUST_cvcWRVBVS6,Mateo,Pérez,52,Male,Colombia,2016-12-30,1678,13400
CUST_7@bY214VD-,Emma,Johnson,47,Male,United States,2020-06-25,3010,62888
CUST_OOkeei@kWa,Harry,Roberts,48,Male,United Kingdom,2020-01-08,4316,8239
CUST_IsZTIY5xRG,Isidora,López,58,Female,Chile,2023-02-19,2417,19110
CUST_6h8lbZpT5C,Olivia,Macdonald,42,Female,Canada,2025-01-01,4890,126439
CUST_DkTRLeAYVA,Sofía,Jiménez,52,Male,Spain,2016-10-04,1384,39987
CUST_4YS099GNBD,Jules,Petit,45,Female,France,2015-08-13,737,5703
CUST_K7RP@olf3V,Chloé,Martin,45,Male,France,2015-11-22,1706,64663
CUST_F1l7d6Y52Q,Sophia,Rodriguez,57,Female,United States,2018-07-16,2175,41244
CUST_YQRBf5lIF5,Lucía,Ramírez,54,Female,Mexico,2017-01-24,613,28242
CUST_8kG@YpCPnV,Thiago,González,54,Female,Argentina,2015-11-20,543,10691
CUST_VtXcZz-g@J,Francesco,Colombo,59,Male,Italy,2018-05-08,2704,21404
CUST_c4-UdypbcY,Inès,Richard,47,Male,France,2017-04-13,1254,47677
CUST_gsN53e6BXu,Benjamín,López,53,Female,Argentina,2015-06-10,1557,44540
CUST_9SU4MTOm5v,Sofía,Hernández,44,Male,Spain,2019-03-01,1308,25691
CUST_FfQcuy6tOw,Tomás,Pereira,50,Male,Portugal,2019-07-24,7105,128742
CUST_2QQUK05-KK,Valentina,Vargas,46,Male,Colombia,2015-03-02,5628,44816
CUST_ywd_MGwQOe,Oliver,Taylor,48,Female,United Kingdom,2020-03-21,594,10319
CUST_kutZ4BBuhl,Olivia,Smith,52,Female,United States,2023-08-09,1119,2185
CUST_WC@IiAIq2x,Sophia,Schmidt,40,Female,Germany,2015-01-15,3885,98558
CUST_9xoGVxcV7i,Camila,Martínez,66,Female,Mexico,2020-04-13,3108,139511
CUST_QlSC0TDKV8,Diego,Rojas,38,Female,Peru,2017-08-02,1742,69452
CUST_9xA764hkLR,Mia,Schmidt,36,Male,Germany,2023-06-01,649,1241
CUST_VEpQlZEqjH,Manon,Dubois,57,Male,France,2016-11-07,978,43152
CUST_iphIr5KcFP,Miguel,Pereira,54,Male,Portugal,2020-03-28,1136,26003
CUST_ARYDMiiaKM,Florencia,Martínez,53,Male,Chile,2018-05-26,2320,23082
CUST_t6_6Ei8aqK,Camila,Sánchez,53,Male,Colombia,2023-12-23,8378,316223
CUST_EBMP9Txdor,Sofia,Oliveira,47,Female,Brazil,2018-03-20,974,16054
CUST_MofgSWyQFZ,James,Johnson,39,Female,United States,2016-09-02,718,9362
CUST_dU86xDVFKQ,Sofia,Oliveira,48,Female,Brazil,2017-10-26,1640,13916
CUST_fzzHVxiezA,Mateo,Fernández,41,Male,Argentina,2020-03-22,4576,112514
CUST_aJVa470nQd,Ben,Bauer,56,Female,Germany,2017-03-02,492,2521
CUST_W6GrTBRSJa,Emma,Garcia,46,Female,United States,2024-07-17,6689,263465
CUST_Pa2WLgkJdr,Luca,Torres,40,Female,Argentina,2015-11-13,1549,36864
CUST_bw8bBCqw8Q,Davi,Gomes,44,Female,Brazil,2023-10-26,934,21132
CUST_q7kSkK0oe1,Jules,Thomas,51,Female,France,2022-06-12,428,253
CUST_KNoO4K5Zyx,Luca,Romero,42,Female,Argentina,2021-08-27,3415,139961
CUST_kR_37hxQgb,Harry,Johnson,40,Female,United Kingdom,2018-08-25,1550,38588
CUST_QGyNiF-UgQ,João,Ferreira,49,Female,Portugal,2022-06-30,2108,46955
CUST_g-ch3i3mu1,Emma,Fischer,49,Male,Germany,2016-03-19,804,30704
CUST_gLh-I7f0JA,Diego,Sánchez,42,Male,Mexico,2017-06-05,1357,4903
CUST_aZ1A2Wb@TW,Helena,Alves,43,Male,Brazil,2022-06-03,1167,21765
CUST_iYW3EB4@E6,Inès,Laurent,49,Female,France,2020-07-11,1652,47906
CUST_dtc3CdSy56,Sofía,Gonzales,34,Male,Peru,2015-05-10,990,23066
CUST_xIgOoxbLy6,Mattia,Marino,34,Male,Italy,2015-06-02,455,4318
CUST_AH36a_W-ex,Leonor,Costa,41,Male,Portugal,2024-08-05,21071,322685
CUST_DowDBgBRyj,Inès,Moreau,45,Female,France,2015-02-21,530,8141
CUST_V3Tmx74ARa,Noah,Roberts,50,Male,United Kingdom,2015-04-21,2129,105604
CUST_JqF721a8th,Léa,Dubois,60,Female,France,2021-11-30,367,6109
CUST_aWpOojtYT8,Lukas,Schmidt,55,Female,Germany,2025-01-01,300,3197
CUST_vJ6iX4ReEE,Davi,Souza,46,Female,Brazil,2020-07-07,1974,81369
CUST_g7PmQPaHoL,Noah,Jones,47,Male,United States,2020-07-03,2115,45151
CUST_FvT@J20Idk,Sophia,Müller,38,Male,Germany,2023-03-15,5627,126446
CUST_kWaRHN6z@h,Sofia,Rodrigues,47,Male,Brazil,2016-05-28,2590,71665
CUST_Nqtfn@F6oN,Finn,Smit,44,Male,Netherlands,2018-08-21,1580,47379
CUST_EySTEcmPNz,Camila,Pérez,50,Male,Colombia,2019-11-09,769,22864
CUST_4qswaUWOS5,George,Johnson,40,Male,United Kingdom,2022-07-16,6968,15384
CUST_UW7_CUdhsu,Ava,Davis,52,Female,United States,2020-11-22,4171,171147
CUST_XA6aAxzIkN,Amelia,Smith,61,Male,United Kingdom,2016-11-09,589,5976
CUST_iirkcrQl46,Amelia,Evans,46,Male,United Kingdom,2016-11-20,1871,28011
CUST_TDS8ZOQ8BJ,Paul,Schneider,51,Female,Germany,2016-05-07,2058,18696
CUST_db5xk16ceB,Jackson,Johnson,53,Female,Canada,2018-02-08,1325,50973
CUST_ls@DY0Re3L,Camila,Huaman,43,Male,Peru,2022-08-03,3622,106454
CUST_hUc7qgE3d2,Isabella,Martínez,49,Female,Argentina,2018-10-04,3822,144805
CUST_exlOqk0WAC,Mia,Weber,47,Male,Germany,2022-09-11,1523,50020
CUST_IA01BUvQit,María,Torres,48,Male,Mexico,2024-02-06,1404,7941
CUST_Gl8aYT6AjI,Paul,Wagner,40,Male,Germany,2015-07-12,6968,107476
CUST_nItLetygiL,Aurora,Ricci,47,Male,Italy,2015-04-18,4186,107202
CUST_sWUeInDCnP,Lucas,Soto,51,Male,Chile,2021-11-23,1930,30098
CUST_oI2C8OqQjd,Olivia,Johnson,60,Female,United States,2022-06-22,417,4488
CUST_E9PnI17Ar_,Valentina,Morales,56,Female,Colombia,2022-08-12,2464,107321
CUST_AzEan5ryR-,Theo,Santos,66,Male,Brazil,2022-03-05,3389,127139
CUST_vRC2egWBBQ,Manon,Laurent,40,Male,France,2022-11-02,152,2673
CUST_bguLGHnXT@,Antonia,Silva,55,Female,Chile,2023-03-20,2268,87019
CUST_YQemWogbF2,Inès,Dubois,49,Male,France,2016-03-27,1243,39233
CUST__JWQdF57N_,Oskar,Schulz,67,Male,Germany,2015-10-20,1482,1019
CUST_iF9SU8AFvk,Lucía,Torres,40,Male,Mexico,2021-03-17,799,15439
CUST_ulCZ37F0Dn,María,Ramírez,39,Male,Mexico,2020-10-21,1582,23539
CUST_dJj-PWcFNI,Tomás,González,42,Male,Chile,2022-10-09,6328,71421
CUST_BtgYsGfyib,Florencia,Muñoz,28,Female,Chile,2024-06-12,1210,15674
CUST_5Tzvxfr8RU,Camila,Pérez,42,Male,Chile,2023-10-25,4311,203251
CUST_4IDIRDEJu5,María,Flores,40,Non-Binary,Mexico,2020-08-09,875,21501
CUST_sSZ7imhXiW,Camila,Rodríguez,48,Male,Colombia,2020-06-21,3579,151970
CUST_zczCacV5fP,Olivia,Johnson,50,Female,United States,2017-03-11,1811,20109
CUST_6b3GSbit4b,Laura,Silva,64,Male,Brazil,2022-12-20,2482,22668
CUST_5aEatTmfg2,Gabriel,Petit,56,Male,France,2023-09-02,1820,80981
CUST_o4amcB@lPM,Emma,Fischer,42,Male,Germany,2020-05-27,3221,80645
CUST_qi6syWD39l,Noah,Garcia,39,Female,United States,2024-05-16,179,8021
CUST_kfqsrNH1F3,Ava,Davis,51,Female,United States,2021-03-01,504,1824
CUST_Od_n8fSDcO,Harry,Evans,35,Male,United Kingdom,2024-06-15,2632,120713
CUST_0NXi@WElef,Mateo,Pérez,63,Female,Mexico,2023-04-10,287,6046
CUST_XkavneVegA,Ava,Davis,58,Female,United States,2017-08-28,1122,9190
CUST_vxX27dDsNz,Sophia,Fischer,43,Female,Germany,2019-02-20,1722,59112
CUST_ZMcHG5jESv,Lucía,Torres,32,Female,Mexico,2023-12-06,858,34274
CUST_8Q1omim23t,Jules,Martin,59,Male,France,2024-02-23,970,2760
CUST_JHBoReg45S,Alessandro,Marino,46,Female,Italy,2015-05-30,2309,113987
CUST_RFV5ysPjk0,Luis,López,58,Non-Binary,Mexico,2017-10-29,4484,156953
CUST_gyy-LFoWhd,Maria,Ferreira,33,Male,Portugal,2016-03-30,763,12520
CUST_GL4UKToaCg,Oliver,Williams,42,Female,United States,2021-10-22,1078,8612
CUST_30GuTRe_G7,Olivia,Smith,47,Male,United States,2023-07-21,936,18655
CUST_Hc4xuFjQpF,Paula,Jiménez,47,Male,Spain,2020-04-28,205,2341
CUST_alaNBznUGR,Thiago,Martínez,43,Male,Argentina,2016-11-17,2054,51269
CUST_V-KndPvde9,Ben,Weber,53,Male,Germany,2022-10-16,4193,164381
CUST_yPQtwuxs3Q,Diego,González,37,Female,Mexico,2016-03-30,4514,149759
CUST_Z53G2z@cA2,Mateo,Pérez,46,Male,Colombia,2022-03-16,826,18237
CUST_5WNLZkjAPA,Sofia,Rossi,48,Male,Italy,2020-10-24,586,3743
CUST_J9ngCOMbT7,João,Ferreira,52,Female,Portugal,2024-09-19,1844,88289
CUST_6qyHeUsw_R,Ava,Johnson,53,Female,United Kingdom,2018-03-19,3814,52951
CUST_cKnMHymAS9,Valentina,Martínez,37,Male,Argentina,2015-11-13,2078,29617
CUST_3VAyNcSBPC,Camila,Rojas,33,Male,Chile,2018-04-28,2346,76133
CUST_PZhtBgMMqD,Valentina,Martínez,58,Male,Colombia,2020-02-04,5053,195249
CUST_ZP9m@pJFJg,Leonor,Jesus,50,Male,Portugal,2015-11-20,930,45770
CUST_HuDc9JfQEi,Sofía,Muñoz,40,Female,Chile,2017-04-08,1483,71886
CUST_B4bX2wjPiI,Ava,Martin,61,Non-Binary,Canada,2019-04-12,7873,360041
CUST_2i1FtVeSA9,Leon,Müller,48,Female,Germany,2024-12-14,1515,33403
CUST_rtsMkIrf9_,Inès,Thomas,58,Male,France,2023-08-12,578,5058
CUST_ZRslofP7jz,Emma,van den Berg,48,Female,Netherlands,2024-02-20,990,29137
CUST_9eI0Ld0yh0,Santiago,González,66,Male,Mexico,2019-10-20,777,1052
CUST__0F9d72LAf,Isabella,Martinez,63,Male,United States,2022-04-16,2494,25475
CUST_yU1mU0MyaC,Valeria,Martínez,45,Female,Mexico,2019-05-01,807,505
CUST_TcosfpgsPx,Tomás,Ferreira,56,Male,Portugal,2018-06-18,2308,21780
CUST_85BcKHl4K3,Camila,López,53,Male,Colombia,2021-05-03,932,22368
CUST_wfHeq0BH31,Laura,Gomes,59,Male,Brazil,2024-03-06,267,5332
CUST_jOdTsnYl6a,Olivia,Brown,38,Female,United States,2022-12-31,2383,44753
CUST_lK@J3EYSoc,Amelia,Roy,53,Male,Canada,2021-06-28,2067,86054
CUST_u8C8Zu2Q5c,Raphaël,Martin,57,Male,France,2020-07-26,2881,97701
CUST_PlRaa0ZLKf,Emma,Martinez,31,Male,United States,2023-08-12,987,46244
CUST_L2iJKwAF9p,Tomás,Silva,36,Male,Portugal,2015-02-24,896,20200
CUST_1rxtF0pSN_,Amelia,Williams,29,Female,United Kingdom,2021-02-16,2595,36266
CUST_H8HT-LKnmQ,Emma,Smith,45,Female,Canada,2016-02-01,7095,46635
CUST_7EXM2p-YuJ,María,Quispe,53,Male,Peru,2020-06-16,1826,61656
CUST_7YGigHT493,María,Pérez,61,Female,Mexico,2020-03-01,2650,111740
CUST_7IZwQ4BXhe,Arthur,Richard,48,Male,France,2015-02-26,1354,12992
CUST_vsrsW5jCOU,Manon,Martin,62,Male,France,2022-09-07,451,19843
CUST_XgyC8PuSKS,Tomás,Santos,35,Male,Portugal,2020-09-27,4319,114672
CUST_SC_RBfaQ7t,Arthur,Oliveira,32,Male,Brazil,2020-10-24,4095,31253
CUST_mqQKV8ZQY3,Benjamín,Gómez,47,Female,Argentina,2019-11-05,3428,110799
CUST_yoNHwmvgtc,Léa,Thomas,50,Male,France,2022-06-15,1535,40282
CUST_FDZiS1r35k,Santiago,Huaman,47,Female,Peru,2025-01-27,3094,5863
CUST_Bd7uxlJkeO,Isidora,Rojas,28,Female,Chile,2020-06-06,4042,81901
CUST_6zsmt-wTft,Ava,Garcia,46,Male,United States,2016-02-13,7771,305766
CUST_S7QYX1A4er,Sebastián,Martínez,35,Male,Mexico,2019-11-28,4401,123199
CUST_0xOQEAm@-0,Arthur,Lima,53,Male,Brazil,2021-01-29,1915,27693
CUST_RCD@AFjnVA,Leon,Meyer,50,Male,Germany,2016-11-02,557,25883
CUST_eJ-F1Qh8N8,Levi,Visser,39,Female,Netherlands,2019-03-14,2080,25522
CUST_7pqphRMQAw,Olivia,Garcia,42,Female,United States,2024-06-09,2278,29638
CUST_N67Sf_BLE1,Arthur,Petit,37,Female,France,2019-09-08,3423,61801
CUST_P_wS3oYYfi,Tess,de Jong,46,Male,Netherlands,2016-06-19,6115,273827
CUST_lOxDidxZ7k,Alice,Russo,56,Male,Italy,2016-02-11,1660,42542
CUST_8@dnxZvhkv,Noah,White,38,Female,Canada,2017-03-29,11979,410495
CUST_LIfCQeaau9,Benjamín,Silva,52,Female,Chile,2020-02-19,371,18114
CUST_H7F6dptDCc,Lucía,Ramírez,42,Female,Mexico,2016-06-17,2637,103563
CUST_RuHh00geyk,Sebastián,López,40,Male,Mexico,2020-02-09,881,7968
CUST_6LpaYzrVdZ,Emma,Johnson,46,Male,United States,2022-01-24,325,12845
CUST_v2Y5l6p_ff,Inès,Dubois,38,Female,France,2015-02-28,1508,56614
CUST_VoZnOGq5Ib,Leon,Bauer,42,Male,Germany,2017-10-15,487,5851
CUST_vZwMkS690_,Paul,Becker,36,Male,Germany,2019-01-02,1564,25970
CUST_TR0UVhbmir,Elijah,Smith,65,Female,United States,2024-01-28,1866,66525
CUST_Hpir5dsWo4,Arthur,Lima,47,Male,Brazil,2019-03-31,4948,60863
CUST_r31f5pENyb,Alice,Gomes,41,Male,Brazil,2022-05-24,466,5035
CUST_EYHSSr37fe,Mattia,Russo,49,Male,Italy,2021-07-16,4095,144643
CUST_MhsCTF@Myp,Leonor,Jesus,46,Female,Portugal,2024-08-27,1975,87077
CUST_Lha2PeCiO-,Sophia,Johnson,45,Male,United States,2021-07-20,4564,19230
CUST_NYOfwI88oM,Alice,Gomes,53,Female,Brazil,2015-11-08,1226,27674
CUST_EmdB7BA@GI,Anna,Meijer,54,Male,Netherlands,2015-08-02,545,16653
CUST_W-AAzeCvgm,Oliver,Davis,42,Female,United States,2020-01-26,604,20521
CUST_2wdCeiUXeq,Leonardo,Esposito,42,Female,Italy,2019-09-20,565,28144
CUST_xGn_SeFVLB,Paul,Meyer,45,Female,Germany,2017-04-16,2780,95335
CUST_TZMznZOtrv,Léa,Durand,26,Female,France,2019-06-21,6831,213111
CUST_2NwJIOp7d5,Isabella,Gómez,33,Male,Colombia,2020-09-15,1087,53798
CUST_hg_XveImXo,Sebastián,Torres,59,Male,Mexico,2016-05-22,3185,11157
CUST_-A5QqxZ72-,Olivia,Martinez,62,Female,United States,2022-01-05,459,1921
CUST_xY4vix5W6z,Agustín,Muñoz,45,Female,Chile,2022-08-02,2127,60096
CUST_tx_Sh_Cy_0,João,Ferreira,52,Female,Portugal,2025-01-03,3300,60238
CUST_1@2K6BkQfO,Charlotte,Macdonald,50,Male,Canada,2022-10-19,491,2596
CUST_wTEcW_KO-C,Lucas,González,75,Male,Chile,2021-02-18,1505,23582
CUST_DwcuwHOcvm,Giorgia,Rossi,57,Female,Italy,2021-03-20,3444,116685
CUST_Bs@Mz9Bv3S,Sofia,Pereira,46,Male,Brazil,2021-10-14,129,5688
CUST_dENNkdpPOm,Santiago,López,38,Male,Mexico,2022-11-13,6014,31087
CUST_mbjTxIM55j,Laura,Silva,33,Male,Brazil,2016-01-04,2486,67712
CUST__GPd9Y3UFV,James,Miller,49,Male,United States,2018-03-28,3446,52234
CUST_iRiWAj18jf,Martina,González,40,Male,Argentina,2015-02-10,1247,41815
CUST_SKBkiAexdU,Davi,Rodrigues,34,Female,Brazil,2019-10-27,384,10636
CUST_77k5SUxEOm,Oliver,Davis,41,Female,United States,2021-07-02,2924,135592
CUST_vVRJoFY6Pj,Lucía,García,37,Female,Mexico,2018-12-03,1679,3971
CUST_QG3tHcrbFK,Isabella,Johnson,62,Female,United States,2021-02-20,1861,44230
CUST_7ln3YKsfzN,Laura,Pereira,55,Female,Brazil,2023-06-03,4812,48320
CUST_GClQKd1N9i,Emma,Jones,47,Male,United States,2016-12-04,3590,97184
CUST_sJGelG5OqV,Diego,Rojas,60,Female,Peru,2018-06-30,10190,435645
CUST_TGQsZ0BS03,Santiago,González,48,Non-Binary,Colombia,2018-01-19,2077,94732
CUST_WQswbybs1T,Camila,Ramírez,39,Male,Peru,2024-01-21,971,19626
CUST_-n7uXQO2UG,María,Quispe,61,Non-Binary,Peru,2016-08-30,1526,62082
CUST_KLTfVctTKO,Aurora,Romano,52,Non-Binary,Italy,2021-11-14,2628,37804
CUST_U01m6LuC5P,Davi,Alves,38,Male,Brazil,2017-12-27,4511,3663
CUST_65HChI2fNj,Finn,Smit,45,Female,Netherlands,2024-07-23,483,20689
CUST_DAOJEceRj-,Manon,Moreau,39,Female,France,2020-06-20,1822,11681
CUST_qS5@k4UF7b,Theo,Gomes,35,Male,Brazil,2024-03-14,7697,10558
CUST_X5m8VW@PNx,Charlotte,Johnson,55,Male,Canada,2020-07-11,1457,26245
CUST_GlDlN9nVT5,Luis,Martínez,64,Female,Mexico,2020-08-13,4179,80568
CUST_HV0PZZi4xU,Sophia,Smith,34,Female,United States,2023-02-02,2818,12181
CUST_jw34@4FxCv,Ava,Johnson,52,Male,United States,2018-02-21,4274,174388
CUST_ukZy1KJlWd,Anna,Wagner,41,Female,Germany,2022-12-28,872,17943
CUST_um0G@Bilvy,Benjamín,Martínez,43,Female,Chile,2020-07-05,876,21682
CUST_PY@Dw0@ZUk,Santiago,Torres,42,Male,Mexico,2015-05-25,1841,25036
CUST_iSUmOzA0Pf,Juan,Gómez,39,Female,Colombia,2024-01-16,455,11748
CUST_FOyph8SNu4,Emma,Williams,47,Female,United States,2023-03-27,1418,54527
CUST_M7nhQAgVcM,Sophia,Wagner,40,Female,Germany,2023-07-13,2270,102958
CUST_VhFCplwNf5,Davi,Lima,49,Male,Brazil,2021-08-30,9011,437405
CUST_2wi6RtrKBD,Camila,Torres,47,Female,Peru,2022-12-05,2598,56176
CUST_ZkMjbYxXu_,Maria,Costa,45,Female,Portugal,2019-06-24,3174,157134
CUST_jdAFz74wqk,Luis,González,39,Male,Mexico,2015-02-02,5157,77872
CUST_Tfp8azumlN,Martim,Rodrigues,42,Female,Portugal,2023-06-27,759,642
CUST_sIE4IxNMcr,Benjamín,Sánchez,54,Male,Argentina,2022-05-13,1558,59978
CUST_55W@4xV7LP,Liam,Davis,52,Male,United States,2016-11-19,16040,149694
CUST_pBv9sM6pJT,Jules,Moreau,38,Male,France,2022-10-11,1684,5215
CUST_uCZEe_entV,Benjamín,Rojas,48,Male,Chile,2022-07-17,4938,228325
CUST_KKQS-VSvY0,Gabriel,Robert,54,Female,France,2022-02-22,4304,170846
CUST_q6AOO4ktyr,Emma,Robert,32,Male,France,2020-10-27,478,2668
CUST_qGW9FODYem,Ben,Müller,52,Female,Germany,2023-07-25,2391,93146
CUST_Bvptx-D-X7,Emma,Schneider,41,Female,Germany,2018-12-21,2063,87219
CUST_j_4OFf8vrf,Emma,Smith,52,Female,United States,2023-12-18,2433,110245
CUST_l61A86oKVk,Harry,Taylor,40,Female,United Kingdom,2019-08-30,917,25138
CUST_a@WfGXdnEy,Juan,Rodríguez,31,Female,Colombia,2024-03-17,662,23381
CUST_7pnfmoA1TQ,Valentina,González,32,Female,Colombia,2018-02-03,1178,45036
CUST_P@57qgXcCA,Olivia,Brown,47,Female,United Kingdom,2019-04-21,1656,57277
CUST_18CobxngJ3,Sofía,Martínez,49,Male,Mexico,2022-11-07,5253,170818
CUST_6sjiUR5Ces,Elijah,Rodriguez,39,Female,United States,2020-12-18,9280,256167
CUST_8b@Q_p-9ap,Daan,Jansen,53,Male,Netherlands,2024-07-02,6355,153919
CUST_iYvbA6D2TV,Ben,Schmidt,32,Female,Germany,2021-09-23,3921,195298
CUST_0nl_1_Kk5Q,George,Smith,46,Male,United Kingdom,2018-09-09,732,12597
CUST_dxzTaV_z6z,Theo,Santos,36,Female,Brazil,2019-05-11,1251,6091
CUST_nYMkkEAI-n,Alice,Ferreira,41,Female,Brazil,2024-01-03,2184,83799
CUST_SFjx9fL7PO,Olivia,Smith,47,Male,United States,2021-03-07,1023,11339
CUST_h0DIfkMUYe,María,Morales,39,Female,Colombia,2015-12-21,3040,81680
CUST_aEPnhO9J81,Olivia,Roy,44,Female,Canada,2022-08-20,3458,18127
CUST_ONPzFuiOKo,Olivia,Wilson,56,Female,United Kingdom,2018-02-19,2930,91283
CUST_cyCTi6Py-C,Tess,Janssen,42,Female,Netherlands,2018-08-27,4549,214842
CUST_TFw1Y2u5EO,Arthur,Alves,55,Male,Brazil,2022-11-14,801,29055
CUST_xg8Eb@WAV-,Arthur,Rodrigues,37,Male,Brazil,2021-02-14,4186,46546
CUST_fNZCU2wZ6y,Davi,Silva,52,Male,Brazil,2020-08-21,967,46968
CUST_P7oRWpD9kj,Hannah,Schneider,60,Male,Germany,2021-09-03,775,12168
CUST_wozrJf9dIV,María,Rojas,25,Female,Peru,2022-01-09,2919,64546
CUST_RLbeW6oIal,Noah,Meijer,40,Male,Netherlands,2024-07-13,5401,135872
CUST_TIqKD8P9d9,Gabriel,Robert,52,Male,France,2024-05-10,2805,138961
CUST_ZJl0bnyXXV,Liam,Brown,45,Female,Canada,2017-02-13,1842,7202
CUST_sKpmwQpR2V,Levi,Smit,50,Female,Netherlands,2018-12-21,2390,83621
CUST_yoyEAb0xaa,Ava,Brown,42,Male,United Kingdom,2017-04-25,2044,37641
CUST_hC@wd4_WDV,Valentina,Souza,48,Female,Brazil,2022-02-01,656,2871
CUST_JdORCW1w3M,Mateo,Martínez,46,Female,Spain,2020-01-30,591,27649
CUST_S_ySjOgeWX,Valentina,González,58,Female,Colombia,2023-09-14,1684,50011
CUST_MLx@dLbBeD,Isla,Brown,49,Female,United Kingdom,2016-09-08,1943,73444
CUST_0otdiVEad7,Mateo,Martínez,50,Female,Mexico,2015-03-19,1827,22653
CUST_@mYWRIXw5V,Paul,Bauer,43,Male,Germany,2019-05-04,3323,126926
CUST_HgsLQIZcrY,Anna,Fischer,43,Male,Germany,2023-08-16,1489,61808
CUST_-_d6h_SCw_,Sofia,Lima,43,Male,Brazil,2017-10-02,3001,65500
CUST_CvE9uRMAMu,Ben,Fischer,51,Female,Germany,2016-12-10,1587,45724
CUST_Ci7e3UgclX,Alice,Lima,43,Male,Brazil,2017-03-16,9330,453510
CUST_P93FOQ_xRS,Chloé,Richard,50,Female,France,2023-06-08,1944,82451
CUST_v8YpR4Y1WC,Ava,Williams,66,Female,United States,2025-02-10,14863,334716
CUST_BtUy5@1rsD,Giorgia,Marino,55,Male,Italy,2022-03-30,2482,82890
CUST_rw7D-JxNWe,Valeria,Martínez,44,Male,Mexico,2016-08-14,1492,58665
CUST_pbU@t5jmSm,Leon,Becker,58,Female,Germany,2022-08-10,805,1372
CUST_2I8626Y2bn,Oliver,Garcia,43,Female,United States,2024-01-07,493,14605
CUST_lc_H8Ge@-P,Helena,Silva,29,Female,Brazil,2018-05-05,741,36483
CUST_LPnjGEZ6uX,María,Ruiz,38,Female,Spain,2024-01-27,819,38809
CUST_g1QUbbWZeI,Elijah,Williams,30,Male,United States,2024-05-12,2579,107559
CUST_TlYCmnXonu,Mia,Thomas,44,Female,United Kingdom,2016-05-23,1126,6483
CUST_Sxf2A_PDtt,Oliver,Jones,47,Female,United States,2021-01-12,2139,106319
CUST_@PSwqqFDgC,Paul,Meyer,62,Female,Germany,2025-02-04,5732,175813
CUST_pOmgyEvbnX,Mateo,López,50,Male,Argentina,2023-04-04,1671,19273
CUST_6On-Qy-Pny,Mattia,Bianchi,45,Female,Italy,2016-03-14,11746,397911
CUST__@QHJ_K9v_,Raphaël,Durand,54,Female,France,2023-12-22,628,26940
CUST_vCGxv1ITAS,Camila,Flores,27,Male,Peru,2019-04-11,1579,9569
CUST_2bS2I4vtOk,Florencia,Soto,49,Female,Chile,2022-04-25,1113,51046
CUST_TVijs4vzcZ,Camila,González,54,Male,Mexico,2019-11-28,4200,193410
CUST_pZJ3jn@ibY,Santiago,Rojas,34,Male,Peru,2015-06-04,241,281
CUST_7fV4EmXQXp,Benjamin,Roy,57,Female,Canada,2023-02-09,493,22217
CUST_vZaAx-gesb,Sophia,Martinez,50,Female,United States,2019-08-16,1642,77777
CUST_rJBG@z4HFB,Giulia,Greco,43,Male,Italy,2021-04-26,7304,17279
CUST_v09X1y-PFU,Heitor,Ferreira,53,Non-Binary,Brazil,2016-07-10,2216,33376
CUST_bWRmi@AXRe,Paul,Müller,67,Female,Germany,2022-06-30,536,10167
CUST_VfDnq3jv3W,Emma,Fischer,49,Male,Germany,2017-05-06,616,10946
CUST_AKtFMxuzY1,Olivia,Wilson,49,Male,United Kingdom,2022-10-17,8149,310238
CUST_Ynexvezr7C,Benjamin,Taylor,43,Female,Canada,2017-08-27,1034,18846
CUST_STB7GWMhfs,Helena,Pereira,39,Female,Brazil,2015-01-16,774,37036
CUST_nRtp0HcnKX,Santiago,Flores,54,Male,Mexico,2019-10-07,6834,340006
CUST_l5u00Y5JVg,Theo,Gomes,39,Female,Brazil,2017-07-27,4492,72692
CUST_O2a1BcHwr@,Valentina,Rodrigues,48,Male,Brazil,2022-01-31,5691,146177
CUST_E5OdZ87ESM,Agustín,Silva,43,Male,Chile,2016-09-06,769,21614
CUST_ozWz_JXnOZ,Thiago,Gómez,51,Female,Argentina,2022-06-20,458,13365
CUST_at@LcYUJCH,Leon,Meyer,50,Male,Germany,2015-05-04,2038,38770
CUST_5rhO40Qvwr,Isabella,Davis,56,Male,United States,2022-08-13,2445,21312
CUST_RAJP95gZtr,Leon,Schneider,42,Male,Germany,2024-03-20,2510,8034
CUST_-uO8ZRQfvw,Valeria,Hernández,45,Male,Mexico,2016-02-12,6839,39422
CUST_YKhQWUjwD7,Mateo,González,38,Female,Colombia,2022-06-19,380,17143
CUST_IlBblo0QbO,Liam,Smith,43,Female,United States,2015-11-17,3920,56364
CUST_uqT_sMiagd,Ben,Müller,50,Female,Germany,2022-12-19,674,2900
CUST_0__LiRV_an,Inès,Laurent,54,Male,France,2015-05-13,3906,122511
CUST_LZO5m4Gr83,Tomás,Sousa,39,Male,Portugal,2015-04-03,1179,4984
CUST_pQDoqIJTbv,Liam,Williams,55,Female,United States,2020-07-09,869,3448
CUST_oPw4X-TFwB,Noah,Smith,59,Male,United States,2019-02-08,1044,32644
