ID,FIRST_NAME,LAST_NAME,AGE,GENDER,COUNTRY,CREDIT_LIMIT,CUSTOMER_LIFETIME_VALUE
CUST_G6pYumj20M,"""Chloé""","""Thomas""",33,Female,FR,"$1,223 ","'54,182'"
CUST_h5AP3M5Fn1,"""Lina""","""Schäfer""",56,Female,Germany,$461 ,"'3,214'"
CUST_DiATWtT3U8,"""Amelia""",'Anderson',34,Female,us,"$3,493 ","'115,026'"
CUST_4-03dt7hnQ,'Freya',"""Roberts""",56,Female,gb,"$1,362 ","'56,960'"
CUST_h8ZI3hM-UE,'Amelia','Wilson',30,Non-Binary,United States,$918 ,"'43,582'"
CUST_-JoYFi4aSJ,'Mateo',"""Martínez""",56,Male,AR,"$7,503 ","'21,497'"
CUST_aa5p9brCjE,'Alejandro','Ramírez',36,Male,Mexico,"$4,969 ","'186,175'"
CUST_UnRX3a9VEY,'Santiago',"""Torres""",56,Non-Binary,CO,$743 ,"'7,241'"
CUST_Sj-bSlEaPV,"""Max""","""Meyer""",42,Male,DE,$563 ,"'20,705'"
CUST__uCZiZbHzi,"""Francesco""","""Greco""",38,Male,IT,$506 ,"'5,740'"
CUST_G_zaCfmSZP,'Isabella','González',42,Female,Colombia,$954 ,"'28,379'"
CUST_B7upN5Fwmn,"""Inès""","""Thomas""",41,Female,FR,"$1,507 ","'71,163'"
CUST_2aYP7zM6Hm,'Guadalupe',"""Pérez""",49,Female,mx,"$1,350 ","'13,314'"
CUST_sJKEmVcKUS,'Felipe',"""Costa""",49,Male,br,"$3,736 ","'180,067'"
CUST_ry-j0399jh,'Nathan','Laurent',40,Male,France,$862 ,"'9,426'"
CUST_R-bKQpyN_a,"""Sebastián""",'Díaz',52,Male,cl,"$1,365 ","'6,218'"
CUST__7Dl-Ae80r,"""Renata""","""Sánchez""",49,Female,Peru,"$2,115 ","'68,800'"
CUST_uu0gFg15OM,"""Emma""","""Johnson""",61,Female,United States,"$2,049 ","'21,791'"
CUST_18u_Iox24H,'Finn',"""Müller""",52,Male,DE,$377 ,"'18,520'"
CUST_lkoSU2s_Pv,"""Elias""",'Weber',46,Male,Germany,"$2,796 ","'39,513'"
CUST_JgY8_J48u@,'Leonie',"""Weber""",46,Female,Germany,$557 ,"'20,584'"
CUST_ZE29YNbZ_3,'Emma',"""Laurent""",42,Female,FR,"$3,876 ","'38,059'"
CUST_IbCFufDY7d,"""Fernanda""",'Ramírez',50,Female,mx,"$4,092 ","'133,966'"
CUST_z4gclrBDAm,"""Carlos""","""García""",50,Male,MX,$550 ,"'9,539'"
CUST_oyQpSTLqPH,"""Santiago""",'Pérez',41,Male,MX,"$2,736 ","'32,127'"
CUST_5AFsjJ7_lQ,'Juan',"""Martínez""",41,Male,MX,"$1,559 ","'32,386'"
CUST_eosAlhX7Fe,"""Sofía""","""Huamán""",42,Female,Peru,"$5,433 ","'19,883'"
CUST_UMANqVV5Pf,"""Camila""","""Oliveira""",64,Female,BR,"$1,133 ","'50,714'"
CUST_8@DJsegVFv,"""Valeria""",'Pérez',61,Female,mx,"$6,660 ","'16,599'"
CUST_4YS099GNBD,"""Alice""",'Robert',45,,France,$737 ,"'5,703'"
CUST_BDze@q73Mz,"""Marie""","""Fischer""",45,Female,de,"$4,889 ","'127,913'"
CUST_hyZdDPFDIO,'Olivia','Taylor',44,Female,United Kingdom,"$4,385 ","'169,791'"
CUST_L5MjLa_cEX,"""Gabriel""",'Lima',52,Male,br,$772 ,"'18,420'"
CUST_Qshp@KvJnS,"""Emma""",'López',49,Female,Spain,$891 ,"'27,184'"
CUST_QTyubm@_Xs,"""Martina""","""Rojas""",40,Female,Chile,$838 ,"'30,024'"
CUST_8mlx4HGUiB,"""Daan""",'Smit',48,Male,Netherlands,"$1,544 ","'10,299'"
CUST_x-SwpIFyy0,"""Max""","""Becker""",46,Male,Germany,"$1,388 ","'56,508'"
CUST_6Kc8u-MWUz,'Guadalupe','Ramírez',48,Female,mx,$712 ,"'10,939'"
CUST_WmJTR5psWc,"""Lina""","""Fischer""",35,Female,Germany,"$7,242 ","'11,024'"
CUST_bIhtiv@UPu,'Benjamín',"""Morales""",50,Male,Chile,"$2,900 ","'128,131'"
CUST_CMGU0Fvvi9,"""José""","""Martínez""",42,Male,Mexico,"$1,758 ","'11,262'"
CUST_xpGtSOfAD5,"""Luis""",'Torres',34,Male,Mexico,"$2,346 ","'104,543'"
CUST_TJrAp5rtx3,'Jade','Dubois',48,Female,FR,"$1,210 ","'41,292'"
CUST_7kopRdXN8k,'Emma',"""Wagner""",60,Female,de,$975 ,"'37,070'"
CUST_k2WpEVlbc0,'Maria','Ferreira',34,Female,Brazil,"$1,462 ","'29,031'"
CUST_hxsRicwGxx,'Daan',"""Smit""",50,Male,nl,"$3,980 ","'48,498'"
CUST_Nfm8iAl_JE,"""Andrea""","""Sánchez""",41,Female,mx,$968 ,"'19,515'"
CUST_qQ9aRqz@hH,"""Agustina""","""Martínez""",54,Female,AR,"$2,613 ","'102,620'"
CUST_oe17tAj9tG,'Margarida',"""Costa""",53,Female,PT,"$9,310 ","'128,770'"
CUST_Jf0yYsGDu7,"""Mia""",'Wilson',59,Female,us,$444 ,'673'
CUST_@eF6_jr0ZJ,'Hugo','Laurent',50,Male,fr,"$1,131 ","'51,841'"
CUST_@lK8@5EtIz,'Michael',"""Taylor""",50,Male,US,"$3,301 ","'115,541'"
CUST_FKr6@FyhLj,"""Santiago""",'Gonzales',54,Male,Peru,$371 ,'254'
CUST_zLNzGrWVmC,'Ana',"""Torres""",52,Female,mx,"$16,754 ","'176,269'"
CUST_SfItEOfJqK,'Miguel','Pérez',44,Male,PE,"$4,321 ","'55,629'"
CUST_9vO0vv13_i,'Lucas','Silva',42,Male,BR,"$3,093 ","'3,446'"
CUST_IIZYJgR5Mp,'Henry',"""Evans""",44,Male,gb,"$5,003 ","'159,663'"
CUST_1L8rO@OfcN,'Matilde','Santos',42,Female,pt,"$2,536 ","'56,160'"
CUST_tsZbcsMdtB,'Valeria','Martínez',44,Female,es,"$2,732 ","'30,059'"
CUST_z@ix_yF80O,"""Ana""",'Oliveira',44,Female,BR,"$2,418 ","'42,383'"
CUST_VC@0s0_B6j,'Lucas','Souza',38,Male,BR,"$1,218 ","'12,510'"
CUST_Cmo_yLBRAw,'José','Sánchez',49,Male,MX,"$2,520 ","'78,886'"
CUST_lgV9spvmsa,'Nathan',"""Moreau""",48,Male,FR,$837 ,"'36,154'"
CUST_ui0p-lvdTk,"""Maria""",'Souza',45,Female,BR,"$5,039 ","'135,238'"
CUST_91paJtiY0X,'Grace',"""Roberts""",39,Female,GB,$662 ,"'1,150'"
CUST_AkhLs2oXlu,'María',"""Ruiz""",57,Female,ES,$944 ,"'13,875'"
CUST_odTRkmlt-Z,"""Emma""","""Sánchez""",38,Female,Spain,"$4,601 ","'209,321'"
CUST_pJtkgbwWHO,"""José""",'Pérez',47,Male,pe,"$7,733 ","'26,442'"
CUST_A3zLbbPcHF,'Daniela',"""López""",52,,pe,$867 ,"'23,627'"
CUST_lMmkB1uTpY,"""Tomás""","""Muñoz""",37,Male,CL,"$3,263 ","'144,871'"
CUST_QSrAbYXa7Q,"""Max""",'Weber',45,Male,DE,"$3,505 ","'57,177'"
CUST_Ni62kMj0Qo,"""Lucas""",'Souza',51,Male,br,"$2,346 ","'42,003'"
CUST_bDueaKgj_x,'Emma',"""Johnson""",57,Female,us,"$1,082 ","'51,297'"
CUST_5BW1ONBKyP,'Lotte','de Vries',47,Female,nl,$375 ,"'7,269'"
CUST_lBxK4X8_Fk,"""Mila""",'Visser',46,Female,NL,"$4,218 ","'134,879'"
CUST_k8Us_2TRjp,"""Charlotte""",'Miller',26,Female,US,"$1,493 ","'24,745'"
CUST_MfnE4@e-Xf,"""Rafael""",'Costa',42,Male,Brazil,"$3,813 ","'5,633'"
CUST_sqbvC0r25D,"""Florencia""",'Martínez',38,Female,Argentina,"$1,625 ","'30,520'"
CUST_HnVRRloibo,"""Sophia""",'Miller',51,Female,US,"$1,631 ","'64,211'"
CUST_relQ0WnRsV,'Matthew','Johnson',29,Male,US,"$3,287 ","'72,389'"
CUST_uInwIRgwtB,"""Fernanda""","""López""",58,Female,mx,"$3,427 ","'86,062'"
CUST_VMkxQc4qId,'Adam',"""Laurent""",31,Male,fr,$649 ,"'8,656'"
CUST_8RCuWAKe_@,'Sophie','de Jong',35,Female,nl,"$1,897 ","'25,468'"
CUST_vCAax2_f5@,"""Felipe""","""Souza""",63,Male,BR,"$1,903 ","'66,449'"
CUST_y1c2dTiysF,'Felix',"""Fischer""",50,Male,Germany,"$6,949 ","'275,885'"
CUST_t9B6PGNzvJ,"""María""","""González""",36,Female,co,"$1,885 ","'64,379'"
CUST_8tZ6iHylgv,"""Lina""","""Petit""",39,Female,France,$257 ,"'2,666'"
CUST_kErg@9qq9e,"""Chloe""",'Martin',54,Female,ca,"$2,393 ","'25,673'"
CUST_E2ARN-Sl2q,'Julia',"""Lima""",37,Female,Brazil,$902 ,"'12,500'"
CUST_zmH5zs7dL@,'Matthew','Anderson',20,Male,us,"$1,404 ","'22,029'"
CUST_eiUFuQwNZT,'Matheus',"""Lima""",52,Male,Brazil,"$1,377 ","'44,460'"
CUST_bY@JSFiun3,'Matthew',"""Moore""",61,Male,United States,"$2,354 ","'84,347'"
CUST_pGeZAZsC1r,'María',"""Sánchez""",35,Female,MX,"$1,680 ","'46,617'"
CUST_Y7Q6Qga9Yh,'Alejandro','López',55,Male,es,"$5,786 ","'271,015'"
CUST_MAmi68HyNe,"""Valentina""",'Soto',39,Female,CL,$815 ,"'4,044'"
CUST_nZSXFFyym4,'Tess','Meijer',49,Female,NL,$791 ,"'37,872'"
CUST_WCJl0bmS0J,'Adam',"""Petit""",54,Male,fr,$871 ,"'8,009'"
CUST_-QDSO3Jmp5,'Sara','van den Berg',45,Non-Binary,NL,$460 ,"'10,633'"
CUST_wU@mlyaVc6,'Santiago',"""Pérez""",34,Male,mx,"$12,297 ","'368,605'"
CUST_cNZoUGjOo3,'Lea','Fischer',41,Female,Germany,$595 ,"'13,898'"
CUST_fn7r_xO_ac,"""Camila""",'Pérez',36,Female,mx,$947 ,"'30,652'"
CUST_UXtQwt3w6S,"""Lucas""","""Martínez""",45,Male,ES,"$1,072 ","'23,525'"
CUST_zD0QN2OSFO,'Ava',"""Smith""",42,Female,ca,"$5,119 ","'93,821'"
CUST_lf@WzWSrVP,'Jorge','Ramírez',52,Male,MX,"$9,343 ","'27,854'"
CUST_nsWqBBn-Ly,'Sofía','Ramírez',58,Female,Mexico,"$2,781 ","'76,656'"
CUST_Tml9D0mdlX,"""Joseph""",'Brown',46,Male,us,"$1,576 ","'70,383'"
CUST_UyTiN-70_f,"""Grace""",'Thomas',52,Female,gb,$845 ,"'30,951'"
CUST_4HzIfVPnGW,"""Daniela""",'Torres',55,Female,MX,"$3,152 ","'147,447'"
CUST_0EnRoWkVQD,"""Isla""","""Smith""",40,Female,gb,$484 ,"'9,827'"
CUST_KcX4Vd-sSK,"""Ana""",'Lima',57,Female,BR,"$1,058 ","'17,495'"
CUST_zq49KddoHr,'Eva','van Dijk',56,Female,NL,"$1,265 ","'51,382'"
CUST_Ew6r9S7GmV,'Sofía','López',51,Female,MX,"$1,607 ","'47,486'"
CUST_H9t4qrKuC_,'Santiago',"""Pérez""",48,Male,Chile,"$1,305 ","'55,619'"
CUST_bIvHXzO93_,"""Laura""","""Schneider""",53,Female,de,"$4,447 ","'139,661'"
CUST_6_5F3jw1Gw,'Poppy','Roberts',40,Female,United Kingdom,"$3,091 ","'78,718'"
CUST__kh5ZwXaue,'Amelia','Jones',63,Female,GB,"$3,297 ","'55,434'"
CUST_-nwdG5QEI3,'Pedro','Lima',45,Male,BR,"$1,827 ","'6,120'"
CUST_-vGepcv8S3,"""José""","""Huamán""",49,Male,Peru,"$4,020 ","'70,002'"
CUST_WQeQwIT1Cb,'Camila','Costa',39,Female,Brazil,"$2,152 ","'107,276'"
CUST_mHg4cltwE-,"""Sofía""","""Sánchez""",42,Female,Spain,$718 ,"'2,743'"
CUST_Oed5Ea903E,'Laura','Fischer',44,Female,DE,"$5,063 ","'30,464'"
CUST_THpWifApqn,"""Harper""","""Brown""",41,Female,US,"$1,581 ","'74,066'"
CUST_CqQfcnaa9f,"""Santiago""",'Morales',52,Male,CL,"$3,266 ","'20,312'"
CUST_WRimNgB@tn,'Lea','Müller',55,Female,Germany,$735 ,"'2,755'"
CUST_ZmbULA7xJe,"""Álvaro""",'Gómez',48,Male,Spain,"$1,230 ","'10,092'"
CUST_QRksbv@VtI,'Julia',"""Romero""",31,Female,ar,"$5,272 ","'222,414'"
CUST_2PydPbtQf8,'Agustina','Torres',51,Female,Argentina,"$2,468 ","'12,859'"
CUST_uigA5X5plq,"""Hugo""",'Thomas',43,Male,fr,"$4,767 ","'166,140'"
CUST_jZ2Bw-wYoe,'Pedro',"""Alves""",58,Male,br,"$2,988 ","'147,182'"
CUST_s0KHDBh7n-,"""Andrew""",'Smith',59,Male,US,"$4,353 ","'197,359'"
CUST_9ZydUMlHOX,'Lucía','Pérez',38,Female,AR,"$2,577 ","'112,207'"
CUST_kMqsT9j1KX,'Santiago','Rodríguez',44,Male,Argentina,"$1,176 ","'25,699'"
CUST_no4vj6a3ji,"""Marie""",'Fischer',46,Female,de,"$2,934 ","'60,686'"
CUST_OOo4t7mCnw,'João',"""Lima""",41,Male,br,"$1,267 ","'12,476'"
CUST_3F@M2sVVqv,'Louise','Durand',60,Female,France,"$20,442 ","'932,566'"
CUST_B7yuyDcK3t,'Matheus','Santos',60,Male,Brazil,"$4,312 ","'107,265'"
CUST_mq05rg2-ii,"""Carlos""",'Ramírez',49,Male,mx,"$2,759 ","'70,874'"
CUST_W76yJwP5lG,'Fernanda',"""Flores""",33,Female,mx,"$2,685 ","'27,556'"
CUST_QuLu5umruC,"""Mason""",'Taylor',51,Male,ca,$462 ,"'5,867'"
CUST_V2YKf0InLC,"""Sofía""",'Rodríguez',65,Female,co,"$2,324 ","'28,859'"
CUST_hwFPJCXOUP,'Ava','Thomas',47,Female,US,$933 ,"'22,353'"
CUST_YY4OzOF8kj,'Mia',"""Müller""",45,Female,Germany,"$1,278 ","'53,525'"
CUST_f4i-n8kcHP,'Carla',"""López""",46,Female,ES,"$3,101 ","'141,724'"
CUST_3BhZ-Pc2Pa,'María','Torres',61,Female,mx,"$5,782 ","'173,216'"
CUST_oqf51PEWMB,"""Laura""",'Hernández',48,Female,CO,$843 ,"'32,358'"
CUST_Hp1JB-T8lS,"""Agustín""",'Sepúlveda',31,Male,Chile,$491 ,"'10,400'"
CUST_q-kyZdh6Az,"""Gabriela""","""Ferreira""",37,Female,Portugal,"$2,925 ","'3,611'"
CUST_0JsQVOvr_M,'Fernanda',"""Oliveira""",29,Female,br,"$1,286 ","'22,540'"
CUST_BR8y26SOCZ,'Luciana','Hernández',38,Female,Colombia,$932 ,"'42,161'"
CUST_c_6lN5U3ks,'Carlos','Rodríguez',54,Male,CO,$807 ,"'35,926'"
CUST_ycNlGtOf1P,'Mariana',"""Souza""",60,Female,br,$381 ,"'9,808'"
CUST_RUTsG2L@5j,"""João""","""Fernandes""",41,Male,Portugal,"$3,843 ","'24,332'"
CUST_D_AbIWuhKC,"""Andrea""","""Sánchez""",34,Female,mx,"$1,816 ","'6,323'"
CUST_lyVYvRAj-p,"""Matheus""","""Ferreira""",43,Male,br,"$2,215 ","'45,267'"
CUST_E@BPGvtWBu,'Lucas',"""Pereira""",45,Male,br,"$4,269 ","'8,749'"
CUST_WDCtjpQp1P,'Gabriela',"""González""",46,Female,CO,"$1,570 ","'23,196'"
CUST_8_Jw-ydQbK,'Benjamin',"""Anderson""",36,Male,Canada,"$3,375 ","'157,546'"
CUST_q9xI4UXaB2,"""Carlos""",'López',49,Male,mx,"$1,052 ","'38,737'"
CUST_ij1o@iaNe5,'Emma','Johnson',41,Female,us,$256 ,"'6,075'"
CUST__hp19SPhfs,'Inês','Ferreira',55,Female,PT,$546 ,"'12,334'"
CUST_vI_qdIxxOx,"""Beatriz""",'Costa',59,Female,br,"$2,629 ","'29,579'"
CUST_iSbMTrpJzF,'Inès','Dubois',41,Female,France,$421 ,"'12,859'"
CUST_uRlAwoq7GS,"""Sophie""","""Thomas""",45,Female,gb,$670 ,"'10,280'"
CUST_4-0cSlFLUL,"""Louise""",'Martin',44,Female,fr,"$6,649 ","'41,653'"
CUST_pzMZ2Sh8-h,'Felipe','Souza',44,Male,Brazil,$809 ,"'13,990'"
CUST_1wBsHJ7@CL,'Lucía','Ruiz',28,Female,ES,"$1,579 ","'7,153'"
CUST_i1zNVtXfGh,'María',"""Torres""",33,Female,pe,$417 ,'463'
CUST_PM4Utzp5ss,"""Gabriel""","""Ferreira""",47,Male,Brazil,"$3,180 ","'60,882'"
CUST_hIvTfqprIK,"""Andrea""",'Torres',54,Female,MX,"$4,836 ","'175,449'"
CUST_fPbyKvocII,"""Leon""",'Wagner',31,Male,de,"$2,122 ","'1,596'"
CUST_nt2db-qBzN,'Lina',"""Martin""",42,Female,fr,"$1,687 ","'50,702'"
CUST_SqQZD53GWL,"""Ava""",'Moore',43,Female,US,"$1,847 ","'35,284'"
CUST_k-_QZYr8E3,'Clara',"""Gonzales""",45,Female,pe,"$2,832 ","'42,187'"
CUST_3KupSgeRXE,"""Agustina""","""Rodríguez""",55,Female,Argentina,"$3,933 ","'123,563'"
CUST_PW1@vQjkcu,"""Mateo""","""Torres""",44,Male,CO,"$1,016 ","'45,437'"
CUST_q77ezzvrD4,"""Luca""",'Russo',48,Male,it,"$2,354 ","'48,996'"
CUST_AQd2fXnkE3,"""Lucas""","""MacDonald""",33,Male,Canada,"$3,203 ","'55,215'"
CUST_4@0raPDLPO,'Anthony','Taylor',55,Male,us,"$1,515 ","'55,381'"
CUST_tfd_f8LaRd,"""Robert""","""Brown""",35,Male,United States,"$1,193 ","'48,825'"
CUST_q1npzVa9@r,"""Lucía""",'Fernández',42,Female,Argentina,$717 ,"'21,676'"
CUST_WUX6YHEZxP,'Bruno',"""Lima""",55,Male,br,"$2,197 ","'40,948'"
CUST_TF1GTy_v1n,'Julia','Martínez',47,Female,Spain,"$10,730 ","'400,990'"
CUST_fS8vRYMhEJ,'María','Moreno',75,Female,es,"$3,260 ","'56,678'"
CUST_b8gjWek2ce,"""Harry""",'Wilson',36,Male,United Kingdom,"$1,956 ","'9,665'"
CUST_q82@pTiYpZ,'Lucas',"""Rodrigues""",68,Male,br,"$1,069 ","'18,318'"
CUST_tykFAq_5Ie,'Diogo','Costa',48,Male,pt,"$9,005 ","'330,027'"
CUST_BFeCn1@@pO,'Joseph',"""Thomas""",51,Male,United States,"$7,037 ","'97,192'"
CUST_2X-yf6jH98,'Felix',"""Fischer""",39,Male,de,$860 ,"'30,915'"
CUST_FP@Z03RftQ,"""Francesco""",'Esposito',40,Male,it,"$2,654 ","'15,660'"
CUST_z9AS9lyqTZ,"""Leon""","""Meyer""",35,Male,Germany,"$1,654 ","'34,864'"
CUST_d6Y1OwjQIo,"""Leon""","""Hoffmann""",54,Male,DE,"$7,310 ","'317,657'"
CUST_8-qB09@PbS,'Alice',"""Bernard""",45,Female,fr,"$1,427 ","'6,776'"
CUST_-kIwry_c0K,'Julia','Oliveira',40,Female,BR,"$11,654 ","'153,134'"
CUST_EsOy4TC6da,"""Diego""","""Santos""",54,Male,br,"$1,599 ","'77,873'"
CUST_WUMewwOs3P,'Martina',"""Torres""",40,Female,AR,"$1,123 ","'40,324'"
CUST_tkHLh54BPI,"""Ana""",'Martínez',37,Female,Mexico,"$1,325 ","'33,833'"
CUST_IXe9fFSnv2,'Manon','Dubois',37,Female,FR,"$3,053 ","'136,879'"
CUST_NVxEaXedSS,'Emma',"""López""",58,Female,Spain,$346 ,"'2,641'"
CUST_qc4yrGw_8B,"""Tommaso""","""Colombo""",58,Male,IT,$367 ,"'4,992'"
CUST_wl8kWVKc-X,"""Harper""","""Thomas""",38,Female,United States,"$1,053 ","'22,063'"
CUST_XG6Q5@30hy,"""Liam""",'Roy',34,Male,Canada,$885 ,"'42,291'"
CUST_0Q@ali_xS1,"""Manon""","""Robert""",35,Female,fr,"$11,052 ","'152,718'"
CUST_w61jUzt2Hg,"""Sophie""",'Visser',46,Female,NL,$664 ,"'14,131'"
CUST_Lo2BFxreUz,'Pedro','Torres',56,Male,PE,"$1,668 ","'13,634'"
CUST_Xn_2ReCx@z,"""Gabriela""","""López""",48,Female,co,"$1,134 ","'18,852'"
CUST_FrBkUNYjqG,"""Juan""","""García""",49,Male,Mexico,"$2,689 ","'3,482'"
CUST_4QrQxhfFRH,'Bruno',"""Alves""",46,Male,Brazil,"$3,774 ","'52,243'"
CUST_RBECkij2ME,'Ethan',"""Thomas""",52,Male,fr,"$2,933 ","'96,521'"
CUST_fT1cEjFcWx,"""Leonie""",'Meyer',37,Female,DE,"$1,368 ","'43,483'"
CUST_vbrw2Lw_3P,"""João""",'Oliveira',52,Male,br,"$1,905 ","'11,047'"
CUST_Znt1g7Ai4k,'Camila','Ferreira',49,Female,Brazil,$612 ,"'25,452'"
CUST_88l7YVdzkU,"""Isabella""",'Sánchez',54,Female,CO,"$2,960 ","'27,454'"
CUST_tI90USS@pX,"""Diego""",'Flores',47,Male,Mexico,"$2,940 ","'52,883'"
CUST_QLqDNAhZYa,"""Ángel""",'Flores',46,Male,MX,$273 ,"'4,969'"
CUST_o-9FcRPfRc,'Andrew','Brown',49,Male,US,"$5,987 ","'167,913'"
CUST_9ejJ9GaglS,'Ana',"""González""",62,Female,Mexico,"$2,719 ","'27,211'"
CUST_Eg0RyuJhfr,'Matthew','Wilson',36,Male,US,$502 ,"'7,593'"
CUST_J2KYSjdhe9,"""Sophie""",'Schmidt',45,Female,de,$292 ,"'7,047'"
CUST_OAPsUw@Y4m,"""Camila""","""Pereira""",40,Female,Brazil,"$2,689 ","'39,117'"
CUST_JwaV7wJuJb,'Samuel',"""Rodríguez""",51,Male,co,"$2,809 ","'62,460'"
CUST_-2SzWsgUqK,'Laura','Rodríguez',44,Female,co,"$1,788 ","'65,637'"
CUST_4RSAhVF35W,'Guadalupe',"""Hernández""",53,Female,mx,"$1,267 ","'40,034'"
CUST_XVX4Awyi4s,"""Arthur""","""Petit""",38,Male,FR,"$4,103 ","'107,526'"
CUST_tNv51xZXMO,'Lucas',"""Meijer""",45,Male,Netherlands,$558 ,"'27,765'"
CUST___1M4DiznG,"""Alice""",'Richard',43,Female,France,"$5,141 ","'157,040'"
CUST_Z3pNHGvTQO,'James','Miller',54,Male,us,"$2,257 ","'37,514'"
CUST_VB-Zsc7WVK,'Tommaso','Ricci',40,Male,IT,$963 ,"'13,388'"
CUST_QedHl3AkhI,'Valeria','Martínez',44,Female,MX,"$1,387 ","'65,760'"
CUST_A1OHzHa65G,"""Sophie""","""Meyer""",56,Female,Germany,$358 ,"'13,665'"
CUST_6MyQyCHM9g,'Olivia','Davis',48,Female,us,"$1,448 ","'67,317'"
CUST_WwTBuzivlk,"""Ava""","""Wilson""",33,Female,United Kingdom,"$1,581 ","'49,329'"
CUST_HzmttizQsl,"""Matías""",'González',26,Male,CL,$992 ,"'37,063'"
CUST_@3_B@DVVb-,"""Nathan""","""Laurent""",59,Male,fr,"$6,403 ","'19,840'"
CUST_SEsvUDN5uQ,'Mason',"""Tremblay""",63,Male,Canada,"$2,088 ","'10,084'"
CUST_jOgfRr-cJp,"""Lina""",'Schmidt',46,Female,DE,"$1,704 ","'66,632'"
CUST_YWerYfSh3W,'Gabriel','Bernard',40,Male,fr,"$2,344 ","'67,724'"
CUST_yBq2ffGiiU,"""Rafael""","""Alves""",56,Male,br,$939 ,"'23,720'"
CUST_HN7a0cVe4K,"""Emma""",'Moreau',52,Female,France,"$1,394 ","'21,295'"
CUST_KWpOedRdx1,'Nathan',"""Laurent""",36,Male,fr,"$3,745 ","'89,228'"
CUST_3xqsP2LPnC,"""Giovanni""",'Russo',38,Male,it,"$4,550 ","'105,835'"
CUST_hIYhIAznLb,"""Larissa""",'Costa',46,Female,BR,"$8,472 ","'365,874'"
CUST_oCDf@pgwGO,'Martina','Pérez',57,Female,CL,$741 ,"'33,045'"
CUST_eLKC2SiVOk,"""Paul""",'Wagner',40,Male,Germany,"$1,106 ","'15,099'"
CUST_qmt436gY7U,'Daniel','Taylor',52,Male,us,$191 ,"'4,667'"
CUST_JzwDZ3kF3g,"""Emma""",'Johnson',31,Female,us,"$4,808 ","'132,210'"
CUST_k@NUfyc_WF,'Guilherme',"""Silva""",67,Male,pt,"$1,313 ","'6,512'"
CUST_ANHa8jA2Kg,"""Finn""",'Schneider',48,Male,Germany,"$1,630 ","'53,443'"
CUST_PyUbj@tO4X,"""Felix""",'Becker',37,Male,Germany,"$1,122 ","'7,495'"
CUST_cEZSv7kkgg,"""Arthur""",'Brown',44,Male,gb,$736 ,"'12,297'"
CUST_Na7wNJc6YY,"""Joseph""","""Brown""",42,Male,United States,"$2,910 ","'132,119'"
CUST_CwCxg4gOfJ,'Beatriz',"""Silva""",56,,BR,"$10,012 ","'364,109'"
CUST_oT-N--6y8m,"""Lily""","""Roy""",21,Non-Binary,Canada,"$3,614 ","'146,874'"
CUST_i06lW-tnJ_,'Pablo','Martínez',64,Male,ES,$366 ,"'17,465'"
CUST_l7ecMq4QM6,"""Hugo""",'Bernard',37,Male,France,"$1,297 ","'45,982'"
CUST_j5YYovBO3C,"""Leon""","""Meyer""",52,Male,de,"$5,159 ","'87,567'"
CUST_HuolvGUUDz,"""Lucas""",'Bernard',63,Male,France,"$3,002 ","'89,420'"
CUST_5dptayKZlI,"""Alessandro""",'Esposito',54,Male,Italy,"$1,174 ","'43,017'"
CUST_@JNBLe2aJ7,"""Juan""","""García""",43,Male,co,"$3,610 ","'131,132'"
CUST_ejYF-QpqsR,"""Nathan""","""Martin""",52,Male,France,"$7,416 ","'117,610'"
CUST_Y2WCO5@zoK,"""Alejandro""","""Sánchez""",47,Male,MX,"$1,015 ","'24,430'"
CUST_HHeWsPqzos,"""Carlos""","""Torres""",29,Male,MX,$867 ,"'7,344'"
CUST_LXKICie2V9,'Robert',"""Taylor""",38,Male,United States,"$1,699 ","'81,039'"
CUST_WLM5YDjh_-,"""Gabriela""","""Martins""",48,Female,PT,"$4,333 ","'178,605'"
CUST_20YgaXwpAc,"""Miguel""",'Ramírez',60,Male,mx,$335 ,"'2,728'"
CUST_HJ8ArcECvc,"""Daan""","""Jansen""",41,Male,Netherlands,"$3,760 ","'61,783'"
CUST_jgN8WcM1Ho,"""Jade""",'Thomas',52,Female,FR,"$4,222 ","'181,876'"
CUST_DXmfiSvpbm,'Diego',"""Sánchez""",61,Male,mx,"$1,907 ","'1,493'"
CUST_VoZnOGq5Ib,'Laura','Hoffmann',42,,DE,$487 ,"'5,851'"
CUST_nOsFwkK94O,'Maria','Santos',50,Female,Portugal,"$1,682 ","'21,631'"
CUST_2o0A7mpu6g,'Diego',"""Sánchez""",45,Non-Binary,Mexico,"$2,453 ","'102,885'"
CUST_OZMJezhapU,"""Ava""",'Davis',52,Female,us,"$3,562 ","'18,224'"
CUST_BOy3ViXqrg,"""Olivia""","""Miller""",45,Female,us,"$4,990 ","'57,553'"
CUST_Q99meEC23j,"""Benjamín""","""Sánchez""",46,Male,Argentina,"$3,754 ","'115,692'"
CUST_fDr82Q40OP,'Sophie','Müller',45,Female,Germany,"$2,367 ","'1,827'"
CUST_Nm8zDYUhA8,'María','García',59,Female,Spain,$850 ,"'42,345'"
CUST_8hFF5_nUQ8,"""Lukas""",'Wagner',39,Male,Germany,"$1,861 ","'23,319'"
CUST_63G7e6FdVk,"""Pablo""",'Gómez',49,Male,es,"$1,152 ","'15,959'"
